fecha,anio,mes,dia_semana,estacion,id_vaca,nombre_vaca,raza,sistema_produccion,edad_meses,numero_lactancia,peso_kg,temperatura_c,humedad_pct,precipitacion_mm,indice_thi,estres_termico,tipo_alimento,consumo_ms_kg,fibra_pct,proteina_dieta_pct,energia_mcal_kg,aditivo_1,aditivo_2,metano_g_dia,intensidad_metano,leche_kg_dia,grasa_pct,proteina_leche_pct,lactosa_pct,omega3_mg_l,antioxidantes_ppm,mastitis,celulas_somaticas,condicion_corporal
2024-09-03,2024,9,Tuesday,Otoño,VAC_021,Vaca_021,Holstein,Semi-Intensivo,92,2,602.03,13.78,41.07,0,57.2,0,Alta Energia,19.05,26.42,18.16,1.53,Taninos,Ninguno,444.4,12.27,36.23,3.22,3.2,4.54,196.55,13.07,0,188381,3.3
2024-09-04,2024,9,Wednesday,Otoño,VAC_021,Vaca_021,Holstein,Semi-Intensivo,92,2,638.1,17.11,47.12,4.45,61.4,0,Alta Energia,25.42,27.52,16.36,1.7,Taninos,Ninguno,493.75,12.65,39.04,3.94,3.1,4.75,177.75,8.82,0,180719,2.65
2024-09-05,2024,9,Thursday,Otoño,VAC_021,Vaca_021,Holstein,Semi-Intensivo,92,2,630.14,16.88,55.54,3.56,61.32,0,Alta Energia,25.33,27.86,16.62,1.48,Taninos,Ninguno,488.91,13.6,35.96,3.72,3.26,4.85,166.3,12.83,0,200407,3.07
2024-09-06,2024,9,Friday,Otoño,VAC_021,Vaca_021,Holstein,Semi-Intensivo,92,2,626.28,11.85,42.48,0,54.81,0,Alta Energia,23.6,25.14,17.62,1.47,Taninos,Ninguno,473.68,12.54,37.77,3.75,3.07,4.82,190.01,10.98,0,173122,3.22
2024-09-07,2024,9,Saturday,Otoño,VAC_021,Vaca_021,Holstein,Semi-Intensivo,92,2,604.42,14.39,44.49,7.64,57.94,0,Alta Energia,19.72,31.48,18.23,1.69,Taninos,Ninguno,460.26,13.36,34.45,3.82,3.21,4.68,162.7,13.08,0,156775,3
2024-09-08,2024,9,Sunday,Otoño,VAC_021,Vaca_021,Holstein,Semi-Intensivo,92,2,625.19,13.34,46.44,2.49,56.59,0,Alta Energia,22.21,26.73,17.68,1.73,Taninos,Ninguno,466.8,12.91,36.16,3.59,3.15,5.02,164.05,11.22,0,179814,3.47
2024-09-09,2024,9,Monday,Otoño,VAC_021,Vaca_021,Holstein,Semi-Intensivo,92,2,600.99,14.56,58.18,0,58.16,0,Alta Energia,20.92,26.94,17.48,1.51,Taninos,Ninguno,477.45,13.86,34.46,3.52,3.31,4.83,191.97,11.63,0,184985,3.01
2024-09-10,2024,9,Tuesday,Otoño,VAC_021,Vaca_021,Holstein,Semi-Intensivo,92,2,604.36,15.25,33.84,3.92,58.93,0,Alta Energia,17.19,28.09,17.65,1.56,Taninos,Ninguno,467.8,13.47,34.74,3.42,3.4,4.69,197.13,9.16,0,153382,3.1
2024-09-11,2024,9,Wednesday,Otoño,VAC_021,Vaca_021,Holstein,Semi-Intensivo,92,2,613.91,17.24,53.76,9.54,61.76,0,Alta Energia,23.44,28.97,17.76,1.66,Taninos,Ninguno,473.52,13.17,35.96,3.83,3.18,4.99,198.05,13.93,0,127519,3.29
2024-09-12,2024,9,Thursday,Otoño,VAC_021,Vaca_021,Holstein,Semi-Intensivo,92,2,627.93,12.26,46.87,0,55.21,0,Alta Energia,24.41,28.27,18.43,1.6,Taninos,Ninguno,489.36,13.18,37.13,3.8,3.08,4.66,181.29,12.64,0,176255,3.24
2024-09-13,2024,9,Friday,Otoño,VAC_021,Vaca_021,Holstein,Semi-Intensivo,92,2,604.64,15.16,41.95,11.94,58.88,0,Alta Energia,25.45,27.36,17.91,1.69,Taninos,Ninguno,507.23,14.36,35.33,3.64,3.29,4.8,193.3,13.21,0,190291,3.24
2024-09-14,2024,9,Saturday,Otoño,VAC_021,Vaca_021,Holstein,Semi-Intensivo,92,2,621.47,16,39.79,0,59.87,0,Alta Energia,18.64,32.25,18.07,1.75,Taninos,Ninguno,483.94,13.91,34.8,3.6,3.01,4.53,158.63,11.6,0,147543,3.34
2024-09-15,2024,9,Sunday,Otoño,VAC_021,Vaca_021,Holstein,Semi-Intensivo,92,2,620.96,14.33,51.89,9.71,57.85,0,Alta Energia,18.8,30.88,17.69,1.6,Taninos,Ninguno,473.36,13.9,34.06,3.84,3.25,4.81,178.29,15.12,0,165310,2.98
2024-09-16,2024,9,Monday,Otoño,VAC_021,Vaca_021,Holstein,Semi-Intensivo,92,2,604.85,14.57,55.51,0,58.18,0,Alta Energia,21.77,27.57,16.9,1.22,Taninos,Ninguno,482.81,13.06,36.97,3.76,3.06,5.04,165,12.53,0,172129,2.7
2024-09-17,2024,9,Tuesday,Otoño,VAC_021,Vaca_021,Holstein,Semi-Intensivo,92,2,619.4,13.64,42.94,5.31,57,0,Alta Energia,22.08,28.85,18.29,1.68,Taninos,Ninguno,469.44,13.01,36.07,3.87,3.16,4.71,188.8,17.05,0,197270,3.16
2024-09-18,2024,9,Wednesday,Otoño,VAC_021,Vaca_021,Holstein,Semi-Intensivo,92,2,618.24,17.06,47.76,0,61.36,0,Alta Energia,20.88,25.62,18.98,1.77,Taninos,Ninguno,460.83,13.32,34.61,3.98,3.24,4.51,186.43,11.23,0,192969,3.21
2024-09-19,2024,9,Thursday,Otoño,VAC_021,Vaca_021,Holstein,Semi-Intensivo,92,2,614.66,17.84,44.87,0,62.26,0,Alta Energia,20.12,28.23,17.27,1.57,Taninos,Ninguno,464.58,13.08,35.52,3.92,3.27,4.89,185.55,9.76,0,195479,3.41
2024-09-20,2024,9,Friday,Otoño,VAC_021,Vaca_021,Holstein,Semi-Intensivo,92,2,617.66,17.97,40.32,9,62.27,0,Alta Energia,21.23,25.35,18.95,1.44,Taninos,Ninguno,474.28,12.85,36.91,4.04,3.09,4.65,165.42,12.65,0,225885,2.9
2024-09-21,2024,9,Saturday,Otoño,VAC_021,Vaca_021,Holstein,Semi-Intensivo,92,2,615.69,16.01,55.43,0,60.13,0,Alta Energia,23.5,30.21,17.68,1.59,Taninos,Ninguno,495.92,14.16,35.03,3.76,3.13,4.7,173.6,11.19,0,177337,3.03
2024-09-22,2024,9,Sunday,Otoño,VAC_021,Vaca_021,Holstein,Semi-Intensivo,92,2,607.57,13.88,47.56,1.34,57.28,0,Alta Energia,22.65,29.03,16.75,1.61,Taninos,Ninguno,477,12.56,37.98,3.83,3.28,4.46,191.39,9.04,0,148128,3.58
2024-09-23,2024,9,Monday,Otoño,VAC_021,Vaca_021,Holstein,Semi-Intensivo,92,2,616.73,15.16,48.86,0.27,58.92,0,Alta Energia,20.44,25.15,18.03,1.62,Taninos,Ninguno,450.81,11.75,38.36,3.71,3.01,4.75,162.54,13.74,1,380444,3.31
2024-09-24,2024,9,Tuesday,Otoño,VAC_021,Vaca_021,Holstein,Semi-Intensivo,92,2,620.11,13.9,56.94,0,57.26,0,Alta Energia,21.01,31.85,20.39,1.58,Taninos,Ninguno,486.68,13.34,36.47,3.56,3.15,4.6,176.2,13.05,0,156408,3.47
2024-09-25,2024,9,Wednesday,Otoño,VAC_021,Vaca_021,Holstein,Semi-Intensivo,92,2,615.16,14.58,46.7,6.36,58.17,0,Alta Energia,22.73,28.51,17.47,1.21,Taninos,Ninguno,486.32,13.27,36.64,3.56,3.06,4.8,185.96,11.99,0,159942,3.04
2024-09-26,2024,9,Thursday,Otoño,VAC_021,Vaca_021,Holstein,Semi-Intensivo,92,2,613.49,12.73,51.99,0,55.73,0,Alta Energia,20.24,28.83,19.14,1.68,Taninos,Ninguno,491.65,13.29,36.98,4.02,3.51,4.49,193.06,10.15,0,145649,3.21
2024-09-27,2024,9,Friday,Otoño,VAC_021,Vaca_021,Holstein,Semi-Intensivo,93,2,619.04,15.08,45.08,5.91,58.8,0,Alta Energia,24.49,27.31,18.78,1.54,Taninos,Ninguno,469.72,12.53,37.48,3.57,3.23,4.88,159.01,9.67,0,195899,3
2024-09-28,2024,9,Saturday,Otoño,VAC_021,Vaca_021,Holstein,Semi-Intensivo,93,2,596.43,16.59,48.98,3.8,60.77,0,Alta Energia,19.35,28.33,17.91,1.56,Taninos,Ninguno,448.96,12.05,37.27,3.85,3.18,4.51,189.95,8.98,0,85291,3.63
2024-09-29,2024,9,Sunday,Otoño,VAC_021,Vaca_021,Holstein,Semi-Intensivo,93,2,611.01,13.24,39.53,2.61,56.55,0,Alta Energia,23.52,31.09,16.94,1.75,Taninos,Ninguno,505.28,13.6,37.15,3.96,3.07,4.78,191.88,8.4,0,173143,3.53
2024-09-30,2024,9,Monday,Otoño,VAC_021,Vaca_021,Holstein,Semi-Intensivo,93,2,603.93,15.25,52.22,4.99,59.06,0,Alta Energia,17.63,30.2,17.7,1.85,Taninos,Ninguno,466.79,12.91,36.16,4.18,3.33,4.91,188.64,13.14,0,144221,3.41
2024-10-01,2024,10,Tuesday,Otoño,VAC_021,Vaca_021,Holstein,Semi-Intensivo,93,2,599.44,13.85,53.4,3.16,57.2,0,Alta Energia,20,27.17,17.85,1.71,Taninos,Ninguno,454.12,12.86,35.32,4.09,3.21,4.59,166.01,12.45,0,168113,3.17
2024-10-02,2024,10,Wednesday,Otoño,VAC_021,Vaca_021,Holstein,Semi-Intensivo,93,2,620.32,14.54,47.97,0,58.13,0,Alta Energia,20.51,28.69,18.17,1.47,Taninos,Ninguno,449.56,11.61,38.74,3.6,3.29,4.75,165.55,11.42,0,192525,3.25
2024-10-03,2024,10,Thursday,Otoño,VAC_021,Vaca_021,Holstein,Semi-Intensivo,93,2,611.22,11.94,51.6,1.11,54.7,0,Alta Energia,21.65,28.61,17.64,1.61,Taninos,Ninguno,451.9,11.97,37.74,3.93,3.2,4.81,169.41,11.58,0,183259,3.47
2024-10-04,2024,10,Friday,Otoño,VAC_021,Vaca_021,Holstein,Semi-Intensivo,93,2,629.73,15.32,51.5,9.48,59.15,0,Alta Energia,20.73,26.88,19.06,1.77,Taninos,Ninguno,474.33,12.52,37.87,3.65,3.1,4.49,177.23,10.56,0,193022,2.77
2024-10-05,2024,10,Saturday,Otoño,VAC_021,Vaca_021,Holstein,Semi-Intensivo,93,2,613.98,14.83,50.78,0,58.5,0,Alta Energia,23.81,26.83,17.73,1.58,Taninos,Ninguno,446.61,12.11,36.87,3.68,3.25,4.41,156.33,12.93,0,228306,3.21
2024-10-06,2024,10,Sunday,Otoño,VAC_021,Vaca_021,Holstein,Semi-Intensivo,93,2,621.19,13.34,53.63,5.47,56.52,0,Alta Energia,24.04,25.04,19.81,1.58,Taninos,Ninguno,448.46,11.93,37.6,4.25,3.12,4.8,179.47,11.69,0,156305,3.26
2024-10-07,2024,10,Monday,Otoño,VAC_021,Vaca_021,Holstein,Semi-Intensivo,93,2,616.08,11.14,47.78,0,53.76,0,Alta Energia,24.83,27.51,18.08,1.64,Taninos,Ninguno,463.93,12.92,35.92,3.93,3.26,4.87,172.5,11.13,0,210203,3.19
2024-10-08,2024,10,Tuesday,Otoño,VAC_021,Vaca_021,Holstein,Semi-Intensivo,93,2,614.81,8.15,55.77,10.88,49.43,0,Alta Energia,24.03,26.89,17.68,1.21,Taninos,Ninguno,478.75,12.89,37.13,3.69,3.4,4.72,178.97,11.18,0,176425,2.61
2024-10-09,2024,10,Wednesday,Otoño,VAC_021,Vaca_021,Holstein,Semi-Intensivo,93,2,609.85,14.56,49.92,0.62,58.15,0,Alta Energia,19.94,26.34,16.62,1.31,Taninos,Ninguno,468.28,14.1,33.22,3.54,3.28,4.6,184.45,13.22,0,157269,3.42
2024-10-10,2024,10,Thursday,Otoño,VAC_021,Vaca_021,Holstein,Semi-Intensivo,93,2,618.76,14.26,59.96,0,57.74,0,Alta Energia,24.59,27.93,19.43,1.43,Taninos,Ninguno,474,13.87,34.16,3.63,3.28,4.43,147.31,12.04,0,175925,3.14
2024-10-11,2024,10,Friday,Otoño,VAC_021,Vaca_021,Holstein,Semi-Intensivo,93,2,622.72,15.31,54.46,8.93,59.16,0,Alta Energia,20.39,25.95,19.26,1.43,Taninos,Ninguno,450.58,12.76,35.31,3.56,3.06,4.34,176.84,11.29,0,169712,2.82
2024-10-12,2024,10,Saturday,Otoño,VAC_021,Vaca_021,Holstein,Semi-Intensivo,93,2,605.31,11.73,48.22,10.73,54.51,0,Alta Energia,23.89,25.52,18.58,1.68,Taninos,Ninguno,464.94,12.99,35.79,3.72,3.34,4.77,199.6,13,0,137674,2.74
2024-10-13,2024,10,Sunday,Otoño,VAC_021,Vaca_021,Holstein,Semi-Intensivo,93,2,619.25,15.49,48.03,9.88,59.35,0,Alta Energia,22.33,30.58,20.21,1.74,Taninos,Ninguno,501.81,13.18,38.07,3.62,3.03,4.82,187.56,14.19,0,151753,2.81
2024-10-14,2024,10,Monday,Otoño,VAC_021,Vaca_021,Holstein,Semi-Intensivo,93,2,622.51,14.1,50.31,0,57.55,0,Alta Energia,22.43,29.59,18.36,1.56,Taninos,Ninguno,491.68,13.02,37.76,3.97,3.32,4.86,193.38,11.7,0,163566,3.13
2024-10-15,2024,10,Tuesday,Otoño,VAC_021,Vaca_021,Holstein,Semi-Intensivo,93,2,623.42,12.89,54.4,16.19,55.91,0,Alta Energia,20.82,27.8,17.63,1.59,Taninos,Ninguno,479.24,13.4,35.76,3.85,3.12,4.75,157.91,11.34,0,168029,3.46
2024-10-16,2024,10,Wednesday,Otoño,VAC_021,Vaca_021,Holstein,Semi-Intensivo,93,2,621.33,13.92,59.27,0,57.27,0,Alta Energia,19.15,27.67,17.55,1.51,Taninos,Ninguno,455.93,12.19,37.41,3.54,3.12,4.74,205.92,12.02,0,135766,3.24
2024-10-17,2024,10,Thursday,Otoño,VAC_021,Vaca_021,Holstein,Semi-Intensivo,93,2,608.91,13.22,58.06,0,56.31,0,Alta Energia,26.2,30.03,18.93,1.7,Taninos,Ninguno,517.52,13.98,37.02,4.17,3.21,4.9,170.58,7.17,0,183968,3.18
2024-10-18,2024,10,Friday,Otoño,VAC_021,Vaca_021,Holstein,Semi-Intensivo,93,2,614.58,18.01,47.02,1.9,62.54,0,Alta Energia,21.99,30.5,16.9,1.77,Taninos,Ninguno,497.36,13.15,37.81,3.67,3.3,4.71,148.51,10.64,0,216850,3.42
2024-10-19,2024,10,Saturday,Otoño,VAC_021,Vaca_021,Holstein,Semi-Intensivo,93,2,616.38,17.18,57.04,8.06,61.76,0,Alta Energia,19.62,25.84,18.55,1.8,Taninos,Ninguno,447.05,11.85,37.74,3.46,3.31,4.7,175.59,12.4,0,143446,3.28
2024-10-20,2024,10,Sunday,Otoño,VAC_021,Vaca_021,Holstein,Semi-Intensivo,93,2,633.89,16.56,58.03,13.59,60.92,0,Alta Energia,22.45,27.04,18.8,1.66,Taninos,Ninguno,454.75,13.72,33.14,3.63,3.36,4.88,167.43,13.24,0,174093,3.31
2024-10-21,2024,10,Monday,Otoño,VAC_021,Vaca_021,Holstein,Semi-Intensivo,93,2,611.67,15.63,56.47,5.09,59.62,0,Alta Energia,23.91,26.61,18.94,1.76,Taninos,Ninguno,487.68,13.93,35,3.64,3.13,4.81,172.91,10.94,0,216883,2.83
2024-10-22,2024,10,Tuesday,Otoño,VAC_021,Vaca_021,Holstein,Semi-Intensivo,93,2,619.3,15.25,55.52,5.26,59.1,0,Alta Energia,22.03,29.49,19.34,1.42,Taninos,Ninguno,461.87,13.12,35.2,3.71,3.2,4.78,177.29,11,0,172677,3.5
2024-10-23,2024,10,Wednesday,Otoño,VAC_021,Vaca_021,Holstein,Semi-Intensivo,93,2,621.15,16.93,56.71,10.3,61.41,0,Alta Energia,19.81,28.76,19.15,1.65,Taninos,Ninguno,450.01,12.04,37.37,4.18,3.26,4.8,163.6,10.31,0,188834,2.57
2024-10-24,2024,10,Thursday,Otoño,VAC_021,Vaca_021,Holstein,Semi-Intensivo,93,2,591.02,13.96,62.31,0,57.31,0,Alta Energia,19.84,28.45,19.59,1.64,Taninos,Ninguno,442.91,12.68,34.94,4.02,3.1,4.78,156.73,13.31,0,173093,3.2
2024-10-25,2024,10,Friday,Otoño,VAC_021,Vaca_021,Holstein,Semi-Intensivo,93,2,599.69,14.25,56.24,0,57.73,0,Alta Energia,22.88,29.84,17.86,1.34,Taninos,Ninguno,484.72,12.7,38.18,3.48,3.22,4.45,173.57,12.79,1,626933,3.47
2024-10-26,2024,10,Saturday,Otoño,VAC_021,Vaca_021,Holstein,Semi-Intensivo,93,2,615.23,12.12,56.57,0.87,54.82,0,Alta Energia,21.77,29.78,17.96,1.52,Taninos,Ninguno,485.73,13.11,37.05,3.93,3.1,4.77,202.77,11.19,0,174720,2.98
2024-10-27,2024,10,Sunday,Otoño,VAC_021,Vaca_021,Holstein,Semi-Intensivo,94,2,619.77,16.6,53.78,0,60.89,0,Alta Energia,21.3,27.78,18.84,1.53,Taninos,Ninguno,461.65,12.31,37.5,3.63,2.98,4.69,169.94,14.03,0,203237,2.89
2024-10-28,2024,10,Monday,Otoño,VAC_021,Vaca_021,Holstein,Semi-Intensivo,94,2,600.02,15.74,53.54,0,59.73,0,Alta Energia,23.98,26.94,18.05,1.39,Taninos,Ninguno,475.87,12.83,37.08,3.88,3.17,4.91,176.3,9.7,0,163781,2.65
2024-10-29,2024,10,Tuesday,Otoño,VAC_021,Vaca_021,Holstein,Semi-Intensivo,94,2,622.39,14.97,53.64,4.92,58.7,0,Alta Energia,24.3,28.31,19.7,1.42,Taninos,Ninguno,489.24,13.67,35.78,3.46,3.17,4.65,166.07,10.31,0,174175,2.74
2024-10-30,2024,10,Wednesday,Otoño,VAC_021,Vaca_021,Holstein,Semi-Intensivo,94,2,609.12,15.73,54.25,12.36,59.73,0,Alta Energia,23.38,29.07,16.6,1.62,Taninos,Ninguno,454.25,12.04,37.72,3.82,3.35,4.62,173.75,11.31,0,159844,3.6
2024-10-31,2024,10,Thursday,Otoño,VAC_021,Vaca_021,Holstein,Semi-Intensivo,94,2,633.73,14.38,63.14,0,57.91,0,Alta Energia,18.26,25.68,18.3,1.55,Taninos,Ninguno,422.8,11.28,37.49,3.86,3.25,4.6,162.6,9.99,0,160131,3.15
2024-11-01,2024,11,Friday,Otoño,VAC_021,Vaca_021,Holstein,Semi-Intensivo,94,2,629.46,14.32,56.18,0,57.83,0,Alta Energia,23.38,26.29,18.27,1.63,Taninos,Ninguno,471.91,13.23,35.68,3.52,3.11,4.89,189.91,10.05,0,207390,3.52
2024-11-02,2024,11,Saturday,Otoño,VAC_021,Vaca_021,Holstein,Semi-Intensivo,94,2,621.14,16.65,62.38,0,61.15,0,Alta Energia,22.17,31.88,15.29,1.54,Taninos,Ninguno,482.8,13,37.14,3.58,3.35,4.65,200.53,10.43,0,167200,3.1
2024-11-03,2024,11,Sunday,Otoño,VAC_021,Vaca_021,Holstein,Semi-Intensivo,94,2,623.48,14.8,62.11,4.03,58.51,0,Alta Energia,23.22,29.42,16.85,1.39,Taninos,Ninguno,509,13.41,37.95,3.64,3.17,4.65,188.14,8.41,0,190777,2.55
2024-11-04,2024,11,Monday,Otoño,VAC_021,Vaca_021,Holstein,Semi-Intensivo,94,2,630.9,17,64.8,3.29,61.72,0,Alta Energia,23.1,24.72,17.06,1.65,Taninos,Ninguno,481.55,12.24,39.35,3.94,3.09,4.94,168.13,17.96,1,608793,3.73
2024-11-05,2024,11,Tuesday,Otoño,VAC_021,Vaca_021,Holstein,Semi-Intensivo,94,2,608.98,17.86,53.08,1.23,62.56,0,Alta Energia,20.88,27.76,17.98,1.79,Taninos,Ninguno,450.52,11.87,37.96,3.79,3.26,4.73,178.43,14.19,0,149077,2.96
2024-11-06,2024,11,Wednesday,Otoño,VAC_021,Vaca_021,Holstein,Semi-Intensivo,94,2,605.73,16.51,51.54,4,60.72,0,Alta Energia,24.38,30.98,17.33,1.71,Taninos,Ninguno,490.46,12.93,37.94,4.17,3.24,4.94,175.38,12.23,0,129581,3.32
2024-11-07,2024,11,Thursday,Otoño,VAC_021,Vaca_021,Holstein,Semi-Intensivo,94,2,606.24,15.34,59.55,3.13,59.26,0,Alta Energia,21.15,22.61,19.06,1.69,Taninos,Ninguno,439.16,12.06,36.41,3.89,3.01,4.56,168.78,12.1,0,167848,3.09
2024-11-08,2024,11,Friday,Otoño,VAC_021,Vaca_021,Holstein,Semi-Intensivo,94,2,624.79,13.62,62.59,5.44,56.83,0,Alta Energia,20.21,24.53,17.02,1.52,Taninos,Ninguno,427.27,11.35,37.65,3.7,3.18,4.75,182.9,12.54,0,191948,3.82
2024-11-09,2024,11,Saturday,Otoño,VAC_021,Vaca_021,Holstein,Semi-Intensivo,94,2,615.18,19.18,54.83,3.35,64.41,0,Alta Energia,23.62,29.29,17.36,1.59,Taninos,Ninguno,459.46,12.27,37.43,3.9,3.15,4.64,185.55,8.33,0,156810,3.33
2024-11-10,2024,11,Sunday,Otoño,VAC_021,Vaca_021,Holstein,Semi-Intensivo,94,2,598.8,15.45,51.79,7.11,59.34,0,Alta Energia,22.66,31.38,16.37,1.42,Taninos,Ninguno,469.8,12.25,38.35,3.73,3.1,4.83,173.36,10.58,0,187057,2.69
2024-11-11,2024,11,Monday,Otoño,VAC_021,Vaca_021,Holstein,Semi-Intensivo,94,2,625.21,11.43,61.57,8.66,53.72,0,Alta Energia,20.65,25.95,17.82,1.33,Taninos,Ninguno,456.3,12.08,37.77,3.46,3.03,4.74,151.46,10.56,0,140831,3.54
2024-11-12,2024,11,Tuesday,Otoño,VAC_021,Vaca_021,Holstein,Semi-Intensivo,94,2,609.15,16.47,62.21,3.84,60.89,0,Alta Energia,19.51,26.58,19.67,1.54,Taninos,Ninguno,461.43,12.51,36.88,3.9,3.18,4.62,167.38,13.47,0,210795,2.73
2024-11-13,2024,11,Wednesday,Otoño,VAC_021,Vaca_021,Holstein,Semi-Intensivo,94,2,628.74,13.18,59.28,6.32,56.23,0,Alta Energia,23.73,27.84,17.27,1.41,Taninos,Ninguno,483.35,12.31,39.27,4,3.37,4.36,207.12,9.69,0,154863,3.08
2024-11-14,2024,11,Thursday,Otoño,VAC_021,Vaca_021,Holstein,Semi-Intensivo,94,2,627.31,20.41,57.06,0,66.2,0,Alta Energia,18.68,31.54,17.15,1.85,Taninos,Ninguno,459.29,12.59,36.47,3.97,3.22,4.85,168.75,10.45,0,158804,3.04
2024-11-15,2024,11,Friday,Otoño,VAC_021,Vaca_021,Holstein,Semi-Intensivo,94,2,632.67,19.31,58.27,0.4,64.75,0,Alta Energia,23.83,24.21,17.75,1.64,Taninos,Ninguno,461.7,11.99,38.5,3.59,3.16,4.59,170.63,11.33,0,179295,3.45
2024-11-16,2024,11,Saturday,Otoño,VAC_021,Vaca_021,Holstein,Semi-Intensivo,94,2,617.48,17.57,57.91,9.33,62.33,0,Alta Energia,21.35,29.49,16.54,1.44,Taninos,Ninguno,481.71,13.37,36.02,3.72,3.14,4.6,169.95,14.88,0,193893,3.14
2024-11-17,2024,11,Sunday,Otoño,VAC_021,Vaca_021,Holstein,Semi-Intensivo,94,2,621.85,13.29,67.53,11.36,56.3,0,Alta Energia,20.5,28.91,17.76,1.74,Taninos,Ninguno,479.58,14.04,34.17,3.77,3.23,4.44,193.38,10.76,0,181959,3.25
2024-11-18,2024,11,Monday,Otoño,VAC_021,Vaca_021,Holstein,Semi-Intensivo,94,2,626.96,20.2,70.71,0,66.69,0,Alta Energia,21.58,27.65,18.75,1.46,Taninos,Ninguno,462.42,11.86,38.99,3.82,3.04,4.82,182.37,16.53,0,177179,3.68
2024-11-19,2024,11,Tuesday,Otoño,VAC_021,Vaca_021,Holstein,Semi-Intensivo,94,2,606.55,15.68,66.25,8.57,59.8,0,Alta Energia,20.7,24.64,17.77,1.6,Taninos,Ninguno,426.09,11.82,36.06,3.98,3.37,5.05,204.64,10.16,0,167623,2.85
2024-11-20,2024,11,Wednesday,Otoño,VAC_021,Vaca_021,Holstein,Semi-Intensivo,94,2,626.32,18.39,58.29,5.7,63.47,0,Alta Energia,20.14,29.14,18.2,1.7,Taninos,Ninguno,457.7,12.31,37.19,3.63,3.23,4.42,193.59,14.25,0,158057,2.9
2024-11-21,2024,11,Thursday,Otoño,VAC_021,Vaca_021,Holstein,Semi-Intensivo,94,2,616.86,15.26,69.63,0,59.23,0,Alta Energia,28.61,30.58,18.67,1.6,Taninos,Ninguno,516.11,13.53,38.15,3.86,3.18,4.61,173.39,11.42,0,130474,3
2024-11-22,2024,11,Friday,Otoño,VAC_021,Vaca_021,Holstein,Semi-Intensivo,94,2,629.67,16.66,70.17,7.79,61.34,0,Alta Energia,23.83,25.73,16.7,1.63,Taninos,Ninguno,462.14,12.62,36.63,3.53,3.19,4.69,185.25,12.22,1,605703,2.89
2024-11-23,2024,11,Saturday,Otoño,VAC_021,Vaca_021,Holstein,Semi-Intensivo,94,2,638.4,14.18,72.07,0,57.59,0,Alta Energia,22.3,28.22,17.67,1.47,Taninos,Ninguno,492.48,13.6,36.22,3.89,3.19,4.62,182.02,11.17,0,177613,3.47
2024-11-24,2024,11,Sunday,Otoño,VAC_021,Vaca_021,Holstein,Semi-Intensivo,94,2,618.1,14.3,57.39,5.3,57.79,0,Alta Energia,22.71,29.16,18.1,1.48,Taninos,Ninguno,500.37,14.15,35.35,3.67,3.16,4.77,176.33,14.06,0,123572,3
2024-11-25,2024,11,Monday,Otoño,VAC_021,Vaca_021,Holstein,Semi-Intensivo,94,2,632.68,19.4,61.99,3.38,65.06,0,Alta Energia,22.76,27.88,18.78,1.52,Taninos,Ninguno,474.03,13.18,35.97,3.7,3.03,4.64,190.32,9.89,0,159140,3.2
2024-11-26,2024,11,Tuesday,Otoño,VAC_021,Vaca_021,Holstein,Semi-Intensivo,95,2,626.43,19.94,60.85,0,65.76,0,Alta Energia,23.07,25.63,18.71,1.61,Taninos,Ninguno,457.14,12.12,37.72,4.02,3.28,4.73,168.78,6.61,0,183182,3.19
2024-11-27,2024,11,Wednesday,Otoño,VAC_021,Vaca_021,Holstein,Semi-Intensivo,95,2,612.93,17.29,63.32,6.24,62.09,0,Alta Energia,19.54,28.86,17.11,2.02,Taninos,Ninguno,454.69,12.21,37.24,3.95,3.04,4.81,186.87,6.49,0,166160,3.43
2024-11-28,2024,11,Thursday,Otoño,VAC_021,Vaca_021,Holstein,Semi-Intensivo,95,2,610.01,19.34,63.33,4.27,65.03,0,Alta Energia,22.44,27.09,17.54,1.71,Taninos,Ninguno,483.53,12.81,37.76,3.71,2.91,4.63,173.62,13.27,0,148532,3.13
2024-11-29,2024,11,Friday,Otoño,VAC_021,Vaca_021,Holstein,Semi-Intensivo,95,2,634.49,15.35,61.9,3.75,59.28,0,Alta Energia,23.76,29.07,18.56,1.51,Taninos,Ninguno,459.18,12.39,37.05,3.78,3.43,4.51,178.94,12.38,0,231066,2.99
2024-11-30,2024,11,Saturday,Otoño,VAC_021,Vaca_021,Holstein,Semi-Intensivo,95,2,623.13,19.81,65.04,2.64,65.8,0,Alta Energia,18.58,30.95,19.2,1.64,Taninos,Ninguno,471.9,13.11,35.99,3.79,3.19,4.69,162.49,13.08,0,166490,3.49
2024-12-01,2024,12,Sunday,Invierno,VAC_021,Vaca_021,Holstein,Semi-Intensivo,95,2,596.48,15.74,67.13,3.81,59.91,0,Alta Energia,20.15,25.58,17.99,1.54,Taninos,Ninguno,451.7,12.95,34.88,3.84,3.15,4.68,183.6,13.73,0,167675,3.08
2024-12-02,2024,12,Monday,Invierno,VAC_021,Vaca_021,Holstein,Semi-Intensivo,95,2,628.54,18.92,65.91,0,64.54,0,Alta Energia,21.62,26.68,16.86,1.71,Taninos,Ninguno,456.47,11.6,39.35,4.01,3.11,4.76,200.13,5.91,0,206124,2.66
